username, created_at, lng, lat, text,,,,
ellewags, Thu Apr 23 21:18:09 +0000 2020,-77.277155,38.793622, All set here to meet our Mason Arts students! #chooseMason 💚@CVPAatMason @gmugreenmachine @MusicAtMason @GMUDance… https://t.co/C2cShZoJo6 ,,,,
MsNikki27, Thu Apr 23 21:18:09 +0000 2020,-86.791549,36.200008, https://t.co/HHRuyLTUfK ,,,,
mslr4ever, Thu Apr 23 21:18:09 +0000 2020,-74.209249,40.143253, @MissLilyLangtry Thank you!!!  Love ya back!!❤❤❤🌹 ,,,,
ssangster, Thu Apr 23 21:18:09 +0000 2020,-71.079038,41.899534, @WilliamShatner @DalaiLama Jordan B Peterson: Rule 6 ,,,,
Kat25638729, Thu Apr 23 21:18:09 +0000 2020,-83.804475,27.698682, @PauletteParis1 Thats for damn sure. ,,,,
StephTCromme, Thu Apr 23 21:18:09 +0000 2020,-73.831187,40.670879, @Groupon is a terribly hypocritical company. They tell me how to use my Groupon Bucks for local merchants but then… https://t.co/ICejbOuVVE ,,,,
jasminevanee5, Thu Apr 23 21:18:09 +0000 2020,-118.129042,33.888081, @Shes___crystal LMAO Only on my break k 😒 ,,,,
RonMcNamar, Thu Apr 23 21:18:09 +0000 2020,-92.81653,34.363073, @terihicks @rokelley @DIRECTV @dishnet Just make sure it will do everything you need.  Wouldn’t for me 🤷🏻‍♂️ ,,,,
bearandhistoys, Thu Apr 23 21:18:09 +0000 2020,-106.162898,28.941866, @rojitous Es la primera semana que alcanzo a la monita del moco que vende nabos y también voy a perder ,,,,
MBurbs82, Thu Apr 23 21:18:09 +0000 2020,-87.263447,41.532134, @melbie628 @suphaley @WSBT For real. I feel like I'm being drown by stupid, lately. ,,,
hillgafam, Thu Apr 23 21:18:09 +0000 2020,-90.377281,38.635678, Thank you for sure! #MAGA2020 ,,,,
Devildog683, Thu Apr 23 21:18:10 +0000 2020,-83.173867,32.678207, @roy_hro 🤣🤣 ,,,,
BMcKnightJr, Thu Apr 23 21:18:10 +0000 2020,-118.411907,34.020789, First album of the day. “AJA”. ,,,,
christahjay, Thu Apr 23 21:18:10 +0000 2020,-96.761753,32.819858, https://t.co/x35SEHIIIV ,,,,
BEEyondBAD, Thu Apr 23 21:18:10 +0000 2020,-84.266174,30.476216, 🙏🏾 ,,,,
Coach_Hughes2, Thu Apr 23 21:18:10 +0000 2020,-100.076888,31.168893, The pleasure is all mine Comp! I appreciate you man! ,,,,
skellerr, Thu Apr 23 21:18:10 +0000 2020,-87.970456,41.85673, I really like @kylieskin 🤷🏼‍♀️ and since I’ve started using it, I’ve received numerous compliments on my skin. RT… https://t.co/2T3JUCzovo ,,,
DSarroseangel, Thu Apr 23 21:18:10 +0000 2020,-118.411907,34.020789, @DanielMcMonigal @steveffootball Its 100000000 XS diff, out of pocket 🙄 ,,,
ZoOmBie_NatiOn, Thu Apr 23 21:18:10 +0000 2020,-119.7839,36.7398, ART DROP: GOOD LUCK ADVENTURERS 1 of 3 for today .. find the wolfman print .. tag me or text me ASAP.. @ Fresno, Ca… https://t.co/PMwGBmCqhE ,,,
BartGross5, Thu Apr 23 21:18:10 +0000 2020,-82.160865,29.120223, @big_fielder @Jasinjuh @Timcast You know tlif you idiolological fools think it's a freaking joke your as stupid as Putin.... ,,,,
Daystack, Thu Apr 23 21:18:10 +0000 2020,-82.985772,39.994684, The wobble to the crown took me outttt ,,,,
_hannahwerner, Thu Apr 23 21:18:10 +0000 2020,-111.931711,34.168253, THIS PLAYLIST IS AMAZING https://t.co/2JcgySX6Eu ,,,,
deborahutchens, Thu Apr 23 21:18:10 +0000 2020,-77.840808,34.290461, AMEN!!! ,,,,
jacquelineTack8, Thu Apr 23 21:18:10 +0000 2020,-122.520727,37.986542, Yes they are working in the Bay Area California 😏 @StefanMolyneux https://t.co/57KrE7uqgV ,,,,
hochanz, Thu Apr 23 21:18:11 +0000 2020,-80.332605,43.402109, @TT_Sunshine_ Do it ,,,,
TomOLeary4, Thu Apr 23 21:18:11 +0000 2020,-118.411907,34.020789, @FeoChin Don’t they cost that now? ,,,,
JimGumm, Thu Apr 23 21:18:11 +0000 2020,-84.86635,35.193336, @GATechVault Just my opinion. Georgia Tech should wear a white jerseys at home always (ala Dallas in the NFL). Nobo… https://t.co/k6yoCTkkzY ,,,,
hermionaye, Thu Apr 23 21:18:11 +0000 2020,-122.958344,49.239654, Back to real gaming nights na aaah bye school ,,,,
danyofig, Thu Apr 23 21:18:11 +0000 2020,-84.433106,33.767195, brb crying https://t.co/xH8NEcTNG3 ,,,,
mahaileyalanna, Thu Apr 23 21:18:11 +0000 2020,-149.758794,61.235042, the people getting mad at people for NOT social distancing actually be the ones with their friends not social distancing lol ,,,,
Mitribryan, Thu Apr 23 21:18:11 +0000 2020,-82.669467,40.36516, HE WASN’T PLAYIN! 😩😭 ,,,,
DevvB__, Thu Apr 23 21:18:11 +0000 2020,-79.420865,38.003376, someone just commented “get back” and i swear that took me back to like ‘09😂 ,,,,
KeganAhmad, Thu Apr 23 21:18:11 +0000 2020,-82.023666,34.503452, Keep tellin me I ain’t the 1 Really get me on my shit ‼️ ,,,,
Questio52481539, Thu Apr 23 21:18:11 +0000 2020,-89.266508,39.7393, @DRUDGE @BonginoReport @townhallcom @cnsnews @BreitbartNews @InfoWarsMedia @RFKHumanRights @realDonaldTrump @FTC ,,,,
alexduplan, Thu Apr 23 21:18:11 +0000 2020,-96.761753,32.819858, El mejor sin duda. 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 ,,,,
BudbuttnoWeiser, Thu Apr 23 21:18:11 +0000 2020,-149.758794,61.235042, @nicksitro Howard and next years #1 for the Bengals 1st pick in the second round- select Jalen Hurts and then CEH at 45 ,,,,
BKDMER, Thu Apr 23 21:18:11 +0000 2020,-80.112903,26.533486, @RepAndyBiggsAZ @realDonaldTrump I’m going with the scientists ,,,,
tahoesarahkay, Thu Apr 23 21:18:11 +0000 2020,-119.987357,38.893409, @wishuponaLAUR I do agree with seeing in person... But like every unit has something wrong with it even new ones (I… https://t.co/MnXHI7Fcje ,,,,
AlexMooreActor, Thu Apr 23 21:18:11 +0000 2020,-96.761753,32.819858, On the advice I got asked from several VAs and some piggy bank assessment, I now have SourceConnect and ProTools. I… https://t.co/V75nNGwsre ,,,
AlexHoffman747, Thu Apr 23 21:18:11 +0000 2020,-77.236969,38.805115, @TheRealOjHoward https://t.co/cm8h4gFVf1 ,,,,
Man_of97, Thu Apr 23 21:18:11 +0000 2020,-84.433106,33.767195, This was harder than I thought😭😭I got W Reply for a letter https://t.co/ZEWbVGwzKa ,,,,
CootSir_joe9, Thu Apr 23 21:18:11 +0000 2020,-117.119517,33.501021, LITERALLY FUCK ALL THESE MFS I can’t stand ppl 👏🏻👏🏻say it louder for the ppl in the back! ,,,,
broh7, Thu Apr 23 21:18:11 +0000 2020,-118.001298,34.04074, @aaalmeidaaaa Had no good route runners what so ever. There saying this guys a great route runner. I hope he doesn’… https://t.co/hzv4lLIjLp ,,,,
Caturee_Savagee, Thu Apr 23 21:18:11 +0000 2020,-95.446486,29.838495, ☺️☺️☺️ ,,,,
MannyE46, Thu Apr 23 21:18:11 +0000 2020,-118.163276,34.685827, I lieI cheat I steal ,,,,
brycen0204, Thu Apr 23 21:18:12 +0000 2020,-80.325356,27.322902, Yeah corner and o line with Andrews and tuney is good ,,,,
KlatuBaradaNiko, Thu Apr 23 21:18:12 +0000 2020,-122.923516,47.064528, @TwistedResiste1 @AlabamaResists Likely the speed throttle part of the #DailyLimit.Just hold off for a bit and al… https://t.co/ozD3JyWJ3y ,,,,
JakesTakes, Thu Apr 23 21:18:12 +0000 2020,-87.732013,41.833585, https://t.co/mPdqH3QQqh ,,,,
hyphynhumble, Thu Apr 23 21:18:12 +0000 2020,-122.435979,37.770657, Don’tworryaboutitsweetheart ,,,,
arianadrx, Thu Apr 23 21:18:12 +0000 2020,-117.887439,33.739992, wish my ass was fat ,,,,
lftrev, Thu Apr 23 21:18:12 +0000 2020,-100.270474,25.736715, @SamanthaCarrJim Achuuuu https://t.co/XZgi9kkr02 ,,,,
infographx, Thu Apr 23 21:18:12 +0000 2020,-118.411907,34.020789, These maps made available by @NASA shows the average concentration of nitrogen dioxide in March 2015-19, top, and i… https://t.co/TXEtYcksrI ,,
kaypriceee, Thu Apr 23 21:18:12 +0000 2020,-76.128811,43.052607, Cowboy fans 🧐 what's your take on Jerry Jones doing the draft by himself tonight? ,,,,
rschouten23, Thu Apr 23 21:18:12 +0000 2020,-78.740213,42.960616, Romeo is the highest man on the planet ,,,,
cryptosandicos, Thu Apr 23 21:18:12 +0000 2020,-117.851089,33.842863, @EndTheFed_org @NorthmanTrader And silly people call #bitcoin a Ponzi! Lol#blockchains bring transparency, but… https://t.co/EhYM9UUouR ,,,
MatlackArlene, Thu Apr 23 21:18:12 +0000 2020,-81.53848,41.390802, @TerryM_TT Some don't care ,,,,
amarimcneill_, Thu Apr 23 21:18:12 +0000 2020,-84.066106,34.04897, #AllForSAMford 🐶 https://t.co/4mRWGKU9V9 ,,,,
NorthBankNorman, Thu Apr 23 21:18:12 +0000 2020,-122.47907,37.616095, Those were the days my friend... @realmartinkemp https://t.co/XmMbyAMHkL ,,,,
TheBoyJO, Thu Apr 23 21:18:12 +0000 2020,-96.053431,41.275721, @_FineAssJay_ 🧢 you musta seen me say sumn! 🤣 ,,,,
brianadamariss, Thu Apr 23 21:18:12 +0000 2020,-95.446486,29.838495, @siirenardz likewise gorgeous 😚 ,,,,
RIMerideth, Thu Apr 23 21:18:12 +0000 2020,-115.223125,36.232915, Don’t worry Nevada 🐑🐑🐑 the governor is OK.  https://t.co/A3yUjRHAzl ,,,,
CanIGetaLUCY, Thu Apr 23 21:18:12 +0000 2020,-75.277064,39.940866,2,,,,
travsam, Thu Apr 23 21:18:12 +0000 2020,-87.732013,41.833585, @goliveros La libertad de mi depa ,,,,
Clayton03505894, Thu Apr 23 21:18:12 +0000 2020,-80.846785,35.209059, Sanford and Son ,,,,
Paulsandroni, Thu Apr 23 21:18:13 +0000 2020,-76.798193,42.908448, @jsolomonReports Computer Wiz. The only thing he did when out was find a way to go after Trump. That he did. Oversi… https://t.co/aY2eeCtkK9 ,,,,
DJToonsNyc, Thu Apr 23 21:18:13 +0000 2020,-73.968542,40.780709, @natbadbutt Shit is Wavey !! ,,,,
ElPincheDro, Thu Apr 23 21:18:13 +0000 2020,-97.285913,32.779967, Me: this shouldn’t be too hard to swap. Me 5 hours later after everything that could’ve gone wrong, did go wrong https://t.co/PhXjUDrvOA ,,,
MRNurse27th, Thu Apr 23 21:18:13 +0000 2020,-75.117998,40.004866, @JustChefMack If I could have my salary without the heavy taxes that come out for a single person I would be happy ,,,,
rachiana_, Thu Apr 23 21:18:13 +0000 2020,-77.597944,35.275481, @gwsjuIi @beksvisualll NO!! ,,,,
JustMeKWR, Thu Apr 23 21:18:13 +0000 2020,-77.45899,43.0566, @WubsNet 🤣🤣 ,,,,
ericaaxlynn, Thu Apr 23 21:18:13 +0000 2020,-77.358939,38.64612, Same ,,,,
AcademyPrepSP, Thu Apr 23 21:18:13 +0000 2020,-82.66465,27.74924, FUTURE MUSTANG! We are so excited to share that current eighth grade scholar, Justin, has been accepted and has com… https://t.co/XpOm2HGPq6 ,,
chub_B_W, Thu Apr 23 21:18:13 +0000 2020,-84.470729,33.861402, Y’all got that fee waiver extension email from Delta? https://t.co/AvSzL8jYbh ,,,,
iamyayyee, Thu Apr 23 21:18:13 +0000 2020,-122.087543,38.008516, Every were I go im seeing 12 two cars deep, yawl be safe they out ,,,
natsinf, Thu Apr 23 21:18:13 +0000 2020,-118.156711,33.809172, i just saw a blue jay and a lizard in my backyard in a matter of 2 minutes ,,,,
ademar110, Thu Apr 23 21:18:13 +0000 2020,-100.365274,25.807314, @Jonathan_Jrz49 @ozii_el @DeluxeRegio @karlozzx11 y que ganó?Presúmeme... que ganó?Si a esas vamos... yo ya vi a… https://t.co/R8fib3YupK ,,,,
DevinAlbertson, Thu Apr 23 21:18:13 +0000 2020,-94.863354,40.345541, Delpit or Ruiz. ,,,,
daisydrby, Thu Apr 23 21:18:13 +0000 2020,-96.088906,41.179166, Sunny and warm walk today! Bet the kid listens next time I tell him it’s too hot for a sweater 😂 @ Hell Creek https://t.co/TthXBccVBr ,,,,
CindyMy13178850, Thu Apr 23 21:18:13 +0000 2020,-98.319925,38.498196, @LunaLuvgood2020 I have no idea😗 ,,,,
JaviCardenas19, Thu Apr 23 21:18:13 +0000 2020,-100.168717,25.778679, Ayyyyy cabron! ,,,,
DoItLike_Liyahh, Thu Apr 23 21:18:13 +0000 2020,-74.558216,40.820712, “You got Kik?” ,,,,
mdlifemargarita, Thu Apr 23 21:18:14 +0000 2020,-78.657837,35.843981, Stop licking your weenie! Is something I say 372 times a day to the dog now. #dogsduringlockdown #lockdownextension #boredinthehouse ,,,,
cottagekid19, Thu Apr 23 21:18:14 +0000 2020,-79.27257,43.629311, Hey @JimmieJohnson   I’m watching “Speed is my Need” on Netflix. Would you every consider or at least try motorcycle racing?? ,,,,
samoravandross, Thu Apr 23 21:18:14 +0000 2020,-84.433106,33.767195, @emaayaaa oh wow ,,,,
Therealtjgaines, Thu Apr 23 21:18:14 +0000 2020,-75.882053,43.045377, Regular nigga 😎 https://t.co/D16QqQ5BFZ ,,,,
SoGorgeousLulu, Thu Apr 23 21:18:14 +0000 2020,-95.446486,29.838495, I wanted seafood 😩 but steak will do ,,,,
King_nitsua23, Thu Apr 23 21:18:14 +0000 2020,-121.548581,39.122291, This will get you in your feelings 🤧🤟🏼 ,,,,
AustinHR17, Thu Apr 23 21:18:14 +0000 2020,-83.804475,27.698682, Tickle me Elmo sold separate ,,,,
deLIZZcious, Thu Apr 23 21:18:14 +0000 2020,-122.178297,47.325447, just spent $200 on hand made, glass blown art thats all local to these pnw. 🌲 ,,,
kxmren, Thu Apr 23 21:18:14 +0000 2020,-75.117998,40.004866, @baldessarii1 you’re seeing stars baby, come back down to earth! ,,,
1WonderFeminist, Thu Apr 23 21:18:14 +0000 2020,-93.262046,44.97061, @SeeUinTheFall @acrosstana I would like to see her reverse racism herself out of this. https://t.co/X3Ob7hjUS3 ,,,,
ruth_iyeke, Thu Apr 23 21:18:14 +0000 2020,-79.27257,43.629311, @EEmberg5 @ERFPeel Thank you @EEmberg5. I can’t wait for those delicious cookies. https://t.co/DnEZnd1jh7 ,,,,
TaoDaoMan, Thu Apr 23 21:18:14 +0000 2020,-112.315212,33.439296, @JohnKel33154618 @Dissensual :-)Very cool.What engine did you have in it?Working on anything now? ,,,,
AlyssaKNewton, Thu Apr 23 21:18:14 +0000 2020,-88.161555,30.683649, This is the kind of good news I need🙌🏼 ,,,,
tsunelicious, Thu Apr 23 21:18:14 +0000 2020,-73.968542,40.780709, @Souma530Souma 笑笑、トイレ？？ ,,,,
5SOSummer_xx, Thu Apr 23 21:18:14 +0000 2020,-106.632718,35.117002, All I’m doing is asking questions, no need to be rude. I fucking hate people, I swear. ,,
AKISNBA, Thu Apr 23 21:18:14 +0000 2020,-73.831187,40.670879, LeBron’s one of the greatest facilitators to ever play the game. His ability to read plays and see the court is a t… https://t.co/m4eByoovbL ,,,,
TheInfinityJims, Thu Apr 23 21:18:14 +0000 2020,-79.02602,35.919442, https://t.co/nfM8q6y0sv ,,,,
KirstennMkayy, Thu Apr 23 21:18:15 +0000 2020,-82.202746,28.366872, @adandygal Dude I love you so much 😭❤️ I’m tryingggg ,,,,
_KimmyB__, Thu Apr 23 21:18:15 +0000 2020,-76.620482,39.284713, I want a sauna and a sun room ,,,,
thegreatgambini, Thu Apr 23 21:18:15 +0000 2020,-80.233328,25.782353, I lost brain cells just hearing this woman talk ,,,,
a_nelsen17, Thu Apr 23 21:18:15 +0000 2020,-94.184913,45.530721, @SamNjokuSports It’s inevitable. Wonder how it’s gonna work with players contracts, etc. ,,,
CrazyNormie, Thu Apr 23 21:18:15 +0000 2020,-79.086791,35.927207, Hi'nä - Otomi לֹא - Hebrew ,,,,
Parman311, Thu Apr 23 21:18:15 +0000 2020,-122.676108,38.452218, Trump planted trees at the White House. There have been a lot of trees planted at the White House over the years. I… https://t.co/7n97eF59mR ,,,,
Ebonyeezy, Thu Apr 23 21:18:15 +0000 2020,-95.446486,29.838495, All 25mm &amp; 27mm Dramatic Mink Lashes For $10 🔥Instagram @UntamedLashes #UntamedLashesByEbony 😈 https://t.co/vGV6dVUy0s ,,,,
JeannaMPatrick, Thu Apr 23 21:18:15 +0000 2020,-83.804475,27.698682, @W1nch3st3r_GAC Lisa is back on a ventilator ,,,,
GGSOSA36, Thu Apr 23 21:18:15 +0000 2020,-79.861034,35.170499, Yb drop tonight don’t call me after 12 😈 ,,,,
Bufbillsfan4lif, Thu Apr 23 21:18:15 +0000 2020,-117.104989,32.810012, This was hard asf 😂 #GoBills #BillsMafia ,,,,
babbydiabla, Thu Apr 23 21:18:15 +0000 2020,-119.025163,35.346902, HAHAHAHA YESSSS ,,,,
tmj_MNS_health, Thu Apr 23 21:18:15 +0000 2020,-94.145507,45.56494," Have you ever had a role like ""Pharmacy Technician - Target Store""? What did you like most about that job? #Healthcare #StCloud", MN ,,,
LifeAintBreezy, Thu Apr 23 21:18:15 +0000 2020,-95.446486,29.838495, @MoistBackmeat My brain is broke ,,,,
JeffinAnaheim, Thu Apr 23 21:18:15 +0000 2020,-117.851089,33.842863," @JasonSCampbell This ""manly man"" blocked me...the ❄ https://t.co/ZfXBFZ3aqr ",,,,
wwefan1991, Thu Apr 23 21:18:16 +0000 2020,-74.632836,40.501577, It’s supposed to rain tomorrow but I really am thinking about sitting at the drive thru at Wendy’s to get those free chicken nuggets 🤷‍♀️ ,,,,
ebcinpa, Thu Apr 23 21:18:15 +0000 2020,-77.604684,41.117936, @OglesbyAPP @AsburyParkPress @GeeksterTweets What about Flounder Day? https://t.co/CI8IFV9scD ,,,,
vicharmonnyc, Thu Apr 23 21:18:16 +0000 2020,-73.968542,40.780709, Things I never thought I would do in my life. Fix own glasses. Not one but 2 pairs in 24 hrs. Plastic broke off one… https://t.co/XKthz6aO17 ,,,,
JoshuaLisec, Thu Apr 23 21:18:16 +0000 2020,-84.200366,39.780358, @TheLivingLogos @NielsKnk @BGZeroTwoOne This was an entertaining thread. 👋🏻 ,,,,
g_frantz80, Thu Apr 23 21:18:16 +0000 2020,-82.501283,27.543043, Ole Miss ,,,,
AdamRJacobson1, Thu Apr 23 21:18:16 +0000 2020,-80.120839,26.438807, Beijing has China Daily. Cuba has Granma. iHeart has Inside Radio. 🎤 #PRBlog ,,,,
T_IsForTiffany, Thu Apr 23 21:18:16 +0000 2020,-73.723025,45.55783, @iamchelseakay Right?! I didn’t even bother having a reaction, I just took whatever I can get at this point 😩 not t… https://t.co/rqDwit1PE9 ,,,
JudusMaximus, Thu Apr 23 21:18:16 +0000 2020,-70.907522,42.515052, LMFAO oh come on I was minding my business he @ me ,,,,
TheReal21Kid, Thu Apr 23 21:18:16 +0000 2020,-98.258735,29.584679, @Xx_NessaBoo_xX https://t.co/JX6LHuNa8D ,,,,
IsaiahG_AAP, Thu Apr 23 21:18:16 +0000 2020,-87.732013,41.833585, This just made me think about how Em verse on Patiently waiting should be discussed WAY more than his verse on Rene… https://t.co/Vht12mzF28 ,,,,
unkljak1, Thu Apr 23 21:18:16 +0000 2020,-82.033994,29.780851, @LivePDDave1 https://t.co/YInFAAvA9H ,,,,
Tech49er, Thu Apr 23 21:18:16 +0000 2020,-122.360053,40.553995, And then https://t.co/33FBRUitxb ,,,,
DC5_Esteban, Thu Apr 23 21:18:16 +0000 2020,-119.025163,35.346902, Me and @Oscaaarr__ ,,,,
draeee__, Thu Apr 23 21:18:16 +0000 2020,-84.416916,42.759558, 🤢cramps during lockdown? Wow. Ghetto ,,,,
YobiMendoza_13, Thu Apr 23 21:18:16 +0000 2020,-116.952353,32.799253, why am I so nice? tf is this shit?? ,,,,
enduraphin, Thu Apr 23 21:18:16 +0000 2020,-76.128811,43.052607, Good luck boys @_tjbrunson @idunklewis! Big thanks to @yoperform for having us during their prep! https://t.co/Mc9bg0r4TQ ,,,,
duck464, Thu Apr 23 21:18:16 +0000 2020,-122.82027,42.278279, We’re is Coach on GameDay? https://t.co/ZSZrHesxkt ,,,,
danicalbarnett, Thu Apr 23 21:18:16 +0000 2020,-98.540651,29.417501, WHO ARE THESE CUTE GIRLS? 😻😻😻😻😻😻Miss y’all and Canadad 💙 ,,,,
MikeHabegger, Thu Apr 23 21:18:16 +0000 2020,-75.375723,39.899312, This sure is something. ,,,,
Arcarsenal09, Thu Apr 23 21:18:17 +0000 2020,-87.732013,41.833585, USPS delivery are dragging. Chill the fuck down yall. ,,,,
SharonShyBrown, Thu Apr 23 21:18:17 +0000 2020,-89.922029,35.133521, @poormanscommish He was going to shank him but he never did because he wasn't a killer. ,,,,
MsGGarcia204, Thu Apr 23 21:18:16 +0000 2020,-95.446486,29.838495, I love my students! We so wanted to hug. They were surprised. #airhugs #happytears #smartcookies #AldineAtHome… https://t.co/TnoWOEzDRh ,,,,
RationalAdult, Thu Apr 23 21:18:17 +0000 2020,-95.326899,29.547885, @ddayen So McConnell didn't limit the stimulus? The Obama team pulled the plug themselves? Romer went on the record requesting more. ,,,,
HateItHereeeee, Thu Apr 23 21:18:17 +0000 2020,-83.804475,27.698682, Now this bitch gunna send my tweets to non twitter people so they can draw it out of proportion and take me being d… https://t.co/cLBYVDcnyU ,,,,
PatriciaGoyett9, Thu Apr 23 21:18:17 +0000 2020,-75.770041,42.746617, @scotto1198 @cbjkc5 @EricTrump @realDonaldTrump You sound like Trump stop calling names we all have the right to speak freely. ,,,,
